line_id,order_id,order_date,customer_id,product_id,salesperson_id,quantity,unit_price,discount_pct,gross_sales,net_sales,cogs,gross_profit
L0016599,O008474,2026-05-17,C017,P031,S02,9,699.23,0.0386,6293.07,6050.43,4954.82,1095.61
L0016600,O008475,2026-05-18,C108,P040,S11,12,363.93,0.0224,4367.16,4269.25,3049.24,1220.01
L0016601,O008475,2026-05-18,C108,P025,S11,11,495.75,0.0269,5453.25,5306.52,4449.94,856.58
L0016602,O008475,2026-05-18,C108,P032,S11,6,450.47,0.0185,2702.82,2652.69,2115.5,537.2
L0016603,O008475,2026-05-18,C108,P006,S11,5,111.54,0.023,557.7,544.85,435.28,109.58
L0016604,O008476,2026-05-01,C057,P056,S07,24,390.89,0.0722,9381.36,8703.86,8392.28,311.57
L0016605,O008476,2026-05-01,C057,P051,S07,29,90.78,0.0778,2632.62,2427.93,2254.9,173.02
L0016606,O008477,2026-05-20,C155,P030,S06,6,224.16,0.0325,1344.96,1301.26,1095.44,205.82
L0016607,O008477,2026-05-20,C155,P006,S06,3,111.54,0.0536,334.62,316.69,261.17,55.53
L0016608,O008478,2026-05-09,C008,P030,S05,4,224.16,0.0364,896.64,864.0,730.3,133.7
L0016609,O008478,2026-05-09,C008,P025,S05,7,495.75,0.0248,3470.25,3384.08,2831.78,552.3
L0016610,O008479,2026-05-30,C176,P010,S09,45,207.68,0.0333,9345.6,9033.93,7780.05,1253.88
L0016611,O008479,2026-05-30,C176,P050,S09,10,423.96,0.0588,4239.6,3990.45,3581.53,408.92
L0016612,O008480,2026-05-17,C094,P021,S12,14,153.63,0.088,2150.82,1961.45,1692.11,269.34
L0016613,O008480,2026-05-17,C094,P039,S12,13,857.35,0.0729,11145.55,10333.59,7486.32,2847.27
L0016614,O008480,2026-05-17,C094,P001,S12,15,180.01,0.0677,2700.15,2517.24,2242.65,274.59
L0016615,O008480,2026-05-17,C094,P003,S12,13,195.81,0.0553,2545.53,2404.66,1941.43,463.23
L0016616,O008481,2026-05-21,C128,P046,S01,3,246.02,0.0433,738.06,706.08,480.19,225.89
L0016617,O008481,2026-05-21,C128,P035,S01,6,311.6,0.0438,1869.6,1787.73,1544.55,243.17
L0016618,O008482,2026-05-08,C157,P014,S03,47,67.34,0.0861,3164.98,2892.6,2473.33,419.27
L0016619,O008483,2026-05-14,C128,P033,S02,6,614.88,0.0494,3689.28,3507.06,2852.55,654.51
L0016620,O008483,2026-05-14,C128,P006,S02,3,111.54,0.0684,334.62,311.75,261.17,50.58
L0016621,O008483,2026-05-14,C128,P051,S02,2,90.78,0.0371,181.56,174.82,155.51,19.31
L0016622,O008484,2026-05-05,C085,P006,S04,34,111.54,0.0796,3792.36,3490.42,2959.88,530.54
L0016623,O008484,2026-05-05,C085,P020,S04,20,175.79,0.0629,3515.8,3294.81,2571.43,723.38
L0016624,O008484,2026-05-05,C085,P005,S04,23,144.62,0.0701,3326.26,3093.13,2760.92,332.21
L0016625,O008485,2026-05-13,C113,P031,S06,3,699.23,0.0228,2097.69,2049.81,1651.61,398.2
L0016626,O008485,2026-05-13,C113,P034,S06,4,261.92,0.0199,1047.68,1026.82,891.21,135.61
L0016627,O008486,2026-05-09,C014,P014,S09,2,67.34,0.0069,134.68,133.76,105.25,28.51
L0016628,O008486,2026-05-09,C014,P021,S09,10,153.63,0.0182,1536.3,1508.33,1208.65,299.68
L0016629,O008486,2026-05-09,C014,P050,S09,10,423.96,0.0318,4239.6,4104.75,3581.53,523.22
L0016630,O008486,2026-05-09,C014,P045,S09,8,231.8,0.0162,1854.4,1824.33,1340.99,483.33
L0016631,O008487,2026-05-28,C125,P021,S04,17,153.63,0.0827,2611.71,2395.62,2054.7,340.92
L0016632,O008487,2026-05-28,C125,P060,S04,28,298.23,0.0755,8350.44,7720.33,7546.77,173.55
L0016633,O008487,2026-05-28,C125,P039,S04,35,857.35,0.0612,30007.25,28171.89,20155.47,8016.42
L0016634,O008487,2026-05-28,C125,P049,S04,60,432.65,0.0812,25959.0,23851.7,22647.23,1204.46
L0016635,O008488,2026-05-18,C167,P043,S12,5,466.09,0.0329,2330.45,2253.81,1635.11,618.7
L0016636,O008489,2026-05-03,C041,P050,S12,90,423.96,0.0767,38156.4,35230.51,32233.81,2996.69
L0016637,O008489,2026-05-03,C041,P060,S12,26,298.23,0.0672,7753.98,7233.22,7007.72,225.5
L0016638,O008489,2026-05-03,C041,P053,S12,15,179.44,0.0854,2691.6,2461.83,2323.0,138.83
L0016639,O008490,2026-05-28,C027,P045,S13,4,231.8,0.0246,927.2,904.43,670.5,233.94
L0016640,O008491,2026-05-07,C074,P031,S02,8,699.23,0.0725,5593.84,5188.33,4404.29,784.04
L0016641,O008491,2026-05-07,C074,P004,S02,12,221.16,0.0435,2653.92,2538.49,2187.09,351.4
L0016642,O008491,2026-05-07,C074,P056,S02,25,390.89,0.0616,9772.25,9170.31,8741.96,428.35
L0016643,O008492,2026-05-29,C041,P044,S13,24,920.38,0.0774,22089.12,20379.86,14697.14,5682.72
L0016644,O008492,2026-05-29,C041,P006,S13,25,111.54,0.0697,2788.5,2594.05,2176.38,417.67
L0016645,O008492,2026-05-29,C041,P020,S13,36,175.79,0.0769,6328.44,5841.6,4628.57,1213.03
L0016646,O008493,2026-05-24,C057,P033,S06,9,614.88,0.0531,5533.92,5240.05,4278.82,961.22
L0016647,O008493,2026-05-24,C057,P010,S06,47,207.68,0.0777,9760.96,9002.35,8125.83,876.52
L0016648,O008493,2026-05-24,C057,P027,S06,33,283.73,0.0753,9363.09,8658.38,7082.86,1575.52
L0016649,O008494,2026-05-24,C170,P009,S02,3,111.83,0.0282,335.49,326.01,258.93,67.08
L0016650,O008494,2026-05-24,C170,P030,S02,3,224.16,0.0673,672.48,627.23,547.72,79.51
L0016651,O008495,2026-05-22,C147,P016,S08,18,168.1,0.0719,3025.8,2808.18,2164.99,643.2
L0016652,O008495,2026-05-22,C147,P034,S08,23,261.92,0.0583,6024.16,5673.07,5124.45,548.62
L0016653,O008496,2026-05-26,C093,P003,S02,21,195.81,0.0805,4112.01,3781.19,3136.16,645.03
L0016654,O008496,2026-05-26,C093,P052,S02,13,323.49,0.0592,4205.37,3956.62,3666.04,290.58
L0016655,O008497,2026-05-21,C105,P001,S02,36,180.01,0.0627,6480.36,6074.13,5382.37,691.76
L0016656,O008498,2026-05-12,C016,P059,S03,4,190.42,0.0419,761.68,729.73,657.52,72.21
L0016657,O008498,2026-05-12,C016,P015,S03,8,173.78,0.0461,1390.24,1326.15,1013.02,313.13
L0016658,O008498,2026-05-12,C016,P040,S03,12,363.93,0.0303,4367.16,4234.82,3049.24,1185.58
L0016659,O008499,2026-05-14,C133,P017,S02,42,129.89,0.0506,5455.38,5179.37,3765.0,1414.37
L0016660,O008500,2026-05-05,C048,P020,S01,29,175.79,0.0642,5097.91,4770.43,3728.57,1041.86
L0016661,O008501,2026-05-18,C121,P043,S02,17,466.09,0.104,7923.53,7099.56,5559.37,1540.19
L0016662,O008501,2026-05-18,C121,P041,S02,29,589.11,0.0906,17084.19,15536.15,11893.87,3642.27
L0016663,O008502,2026-05-27,C038,P014,S03,6,67.34,0.0467,404.04,385.17,315.74,69.42
L0016664,O008502,2026-05-27,C038,P009,S03,3,111.83,0.0448,335.49,320.47,258.93,61.54
L0016665,O008502,2026-05-27,C038,P035,S03,2,311.6,0.023,623.2,608.86,514.85,94.01
L0016666,O008503,2026-05-01,C074,P034,S01,4,261.92,0.0233,1047.68,1023.25,891.21,132.04
L0016667,O008503,2026-05-01,C074,P048,S01,3,211.0,0.0595,633.0,595.33,431.28,164.05
L0016668,O008504,2026-05-13,C178,P022,S10,14,86.4,0.077,1209.6,1116.48,920.88,195.59
L0016669,O008504,2026-05-13,C178,P023,S10,29,65.5,0.0879,1899.5,1732.5,1457.61,274.89
L0016670,O008505,2026-05-29,C034,P028,S04,5,502.85,0.0448,2514.25,2401.5,1987.73,413.77
L0016671,O008505,2026-05-29,C034,P022,S04,5,86.4,0.0381,432.0,415.54,328.89,86.65
L0016672,O008505,2026-05-29,C034,P019,S04,12,171.23,0.0177,2054.76,2018.34,1494.04,524.3
L0016673,O008505,2026-05-29,C034,P034,S04,1,261.92,0.0127,261.92,258.6,222.8,35.8
L0016674,O008506,2026-05-20,C041,P057,S13,42,260.61,0.0842,10945.62,10023.59,9868.36,155.23
L0016675,O008507,2026-05-06,C041,P030,S13,31,224.16,0.0644,6948.96,6501.37,5659.8,841.57
L0016676,O008507,2026-05-06,C041,P003,S13,19,195.81,0.0749,3720.39,3441.8,2837.48,604.32
L0016677,O008507,2026-05-06,C041,P029,S13,25,228.61,0.0559,5715.25,5395.99,4446.83,949.16
L0016678,O008507,2026-05-06,C041,P049,S13,21,432.65,0.0855,9085.65,8308.97,7926.53,382.44
L0016679,O008508,2026-05-21,C085,P006,S04,39,111.54,0.0621,4350.06,4079.73,3395.15,684.58
L0016680,O008508,2026-05-21,C085,P060,S04,30,298.23,0.0746,8946.9,8279.81,8085.83,193.98
L0016681,O008508,2026-05-21,C085,P052,S04,27,323.49,0.0712,8734.23,8112.14,7614.08,498.06
L0016682,O008509,2026-05-16,C149,P007,S06,88,80.27,0.0622,7063.76,6624.7,5738.68,886.02
L0016683,O008510,2026-05-28,C176,P030,S09,11,224.16,0.0724,2465.76,2287.3,2008.32,278.98
L0016684,O008510,2026-05-28,C176,P036,S09,4,251.52,0.0629,1006.08,942.82,760.4,182.42
L0016685,O008511,2026-05-29,C139,P060,S01,5,298.23,0.0632,1491.15,1396.92,1347.64,49.28
L0016686,O008512,2026-05-06,C116,P007,S07,3,80.27,0.0342,240.81,232.56,195.64,36.93
L0016687,O008513,2026-05-04,C107,P015,S01,3,173.78,0.0644,521.34,487.78,379.88,107.9
L0016688,O008514,2026-05-15,C118,P046,S02,11,246.02,0.0408,2706.22,2595.73,1760.71,835.02
L0016689,O008515,2026-05-22,C034,P036,S04,5,251.52,0.0118,1257.6,1242.78,950.5,292.28
L0016690,O008516,2026-05-13,C064,P027,S08,3,283.73,0.0365,851.19,820.12,643.9,176.22
L0016691,O008517,2026-05-12,C098,P048,S12,24,211.0,0.0396,5064.0,4863.65,3450.21,1413.44
L0016692,O008518,2026-05-08,C167,P004,S13,6,221.16,0.0345,1326.96,1281.25,1093.55,187.7
L0016693,O008519,2026-05-19,C028,P027,S07,36,283.73,0.0276,10214.28,9932.0,7726.76,2205.25
L0016694,O008519,2026-05-19,C028,P008,S07,33,181.72,0.0412,5996.76,5749.88,4656.03,1093.85
L0016695,O008520,2026-05-06,C145,P010,S07,6,207.68,0.0238,1246.08,1216.38,1037.34,179.04
L0016696,O008521,2026-05-17,C036,P003,S02,2,195.81,0.0164,391.62,385.19,298.68,86.51
L0016697,O008521,2026-05-17,C036,P051,S02,11,90.78,0.0307,998.58,967.89,855.31,112.58
L0016698,O008521,2026-05-17,C036,P018,S02,11,107.64,0.044,1184.04,1131.99,869.11,262.88
L0016699,O008522,2026-05-11,C059,P019,S02,23,171.23,0.0946,3938.29,3565.79,2863.58,702.21
L0016700,O008523,2026-05-28,C167,P033,S13,5,614.88,0.0247,3074.4,2998.33,2377.12,621.2
L0016701,O008523,2026-05-28,C167,P019,S13,6,171.23,0.0133,1027.38,1013.71,747.02,266.69
L0016702,O008524,2026-05-26,C053,P025,S05,6,495.75,0.0277,2974.5,2892.02,2427.24,464.78
L0016703,O008524,2026-05-26,C053,P007,S05,2,80.27,0.0231,160.54,156.82,130.42,26.4
L0016704,O008524,2026-05-26,C053,P036,S05,4,251.52,0.0315,1006.08,974.44,760.4,214.04
L0016705,O008525,2026-05-19,C082,P049,S09,10,432.65,0.0449,4326.5,4132.28,3774.54,357.74
L0016706,O008526,2026-05-15,C101,P022,S01,19,86.4,0.0772,1641.6,1514.81,1249.77,265.04
L0016707,O008526,2026-05-15,C101,P033,S01,12,614.88,0.0848,7378.56,6752.86,5705.1,1047.76
L0016708,O008526,2026-05-15,C101,P039,S01,16,857.35,0.0625,13717.6,12860.45,9213.93,3646.52
L0016709,O008527,2026-05-24,C054,P011,S03,38,207.09,0.1016,7869.42,7069.68,5984.55,1085.13
L0016710,O008528,2026-05-24,C089,P008,S15,22,181.72,0.0579,3997.84,3766.19,3104.02,662.17
L0016711,O008529,2026-05-22,C113,P049,S06,6,432.65,0.0274,2595.9,2524.69,2264.72,259.97
L0016712,O008530,2026-05-01,C154,P020,S08,21,175.79,0.0669,3691.59,3444.71,2700.0,744.71
L0016713,O008530,2026-05-01,C154,P013,S08,23,189.27,0.0588,4353.21,4097.18,3292.93,804.25
L0016714,O008530,2026-05-01,C154,P016,S08,20,168.1,0.0489,3362.0,3197.63,2405.54,792.08
L0016715,O008531,2026-05-20,C061,P052,S08,16,323.49,0.0289,5175.84,5026.35,4512.04,514.31
L0016716,O008531,2026-05-20,C061,P028,S08,10,502.85,0.0556,5028.5,4748.85,3975.45,773.4
L0016717,O008532,2026-05-04,C092,P052,S07,42,323.49,0.0589,13586.58,12786.89,11844.12,942.78
L0016718,O008533,2026-05-04,C114,P036,S08,14,251.52,0.0625,3521.28,3301.28,2661.4,639.88
L0016719,O008533,2026-05-04,C114,P032,S08,21,450.47,0.0786,9459.87,8716.71,7404.23,1312.48
L0016720,O008534,2026-05-08,C077,P059,S09,30,190.42,0.0992,5712.6,5145.91,4931.43,214.48
L0016721,O008534,2026-05-08,C077,P020,S09,16,175.79,0.0998,2812.64,2531.83,2057.14,474.69
L0016722,O008535,2026-05-08,C108,P032,S10,4,450.47,0.0403,1801.88,1729.31,1410.33,318.98
L0016723,O008536,2026-05-16,C123,P022,S01,19,86.4,0.0854,1641.6,1501.42,1249.77,251.66
L0016724,O008536,2026-05-16,C123,P023,S01,31,65.5,0.0919,2030.5,1843.85,1558.13,285.71
L0016725,O008536,2026-05-16,C123,P051,S01,32,90.78,0.0806,2904.96,2670.76,2488.17,182.59
L0016726,O008537,2026-05-14,C117,P007,S08,14,80.27,0.0372,1123.78,1081.95,912.97,168.98
L0016727,O008538,2026-05-28,C058,P041,S05,26,589.11,0.0473,15316.86,14592.62,10663.47,3929.15
L0016728,O008539,2026-05-25,C171,P057,S01,7,260.61,0.0451,1824.27,1742.05,1644.73,97.33
L0016729,O008539,2026-05-25,C171,P033,S01,6,614.88,0.0571,3689.28,3478.45,2852.55,625.9
L0016730,O008539,2026-05-25,C171,P037,S01,12,828.35,0.0639,9940.2,9304.56,6855.8,2448.76
L0016731,O008539,2026-05-25,C171,P020,S01,2,175.79,0.0335,351.58,339.8,257.14,82.66
L0016732,O008540,2026-05-31,C142,P028,S07,15,502.85,0.0016,7542.75,7530.46,5963.18,1567.28
L0016733,O008541,2026-05-13,C125,P022,S05,11,86.4,0.0551,950.4,898.02,723.55,174.47
L0016734,O008541,2026-05-13,C125,P008,S05,30,181.72,0.0671,5451.6,5086.01,4232.75,853.26
L0016735,O008542,2026-05-26,C163,P030,S04,21,224.16,0.067,4707.36,4392.1,3834.06,558.05
L0016736,O008543,2026-05-06,C177,P049,S02,8,432.65,0.0804,3461.2,3182.85,3019.63,163.22
L0016737,O008543,2026-05-06,C177,P026,S02,52,343.08,0.0682,17840.16,16623.68,14846.3,1777.38
L0016738,O008544,2026-05-01,C100,P055,S07,17,244.33,0.0781,4153.61,3829.27,3476.63,352.64
L0016739,O008545,2026-05-22,C102,P058,S03,21,403.66,0.076,8476.86,7833.03,7154.36,678.67
L0016740,O008545,2026-05-22,C102,P031,S03,43,699.23,0.0602,30066.89,28257.35,23673.05,4584.3
L0016741,O008546,2026-05-25,C001,P048,S10,4,211.0,0.0351,844.0,814.33,575.03,239.3
L0016742,O008546,2026-05-25,C001,P042,S10,5,606.74,0.0198,3033.7,2973.59,1871.28,1102.31
L0016743,O008546,2026-05-25,C001,P014,S10,2,67.34,0.0313,134.68,130.47,105.25,25.22
L0016744,O008547,2026-05-24,C024,P024,S05,22,68.5,0.0624,1507.0,1413.02,1149.03,264.0
L0016745,O008547,2026-05-24,C024,P001,S05,19,180.01,0.0617,3420.19,3209.11,2840.7,368.42
L0016746,O008547,2026-05-24,C024,P057,S05,22,260.61,0.0756,5733.42,5299.7,5169.14,130.56
L0016747,O008548,2026-05-22,C009,P050,S12,2,423.96,0.0305,847.92,822.06,716.31,105.75
L0016748,O008548,2026-05-22,C009,P010,S12,2,207.68,0.0282,415.36,403.67,345.78,57.89
L0016749,O008549,2026-05-23,C065,P007,S10,5,80.27,0.0293,401.35,389.61,326.06,63.55
L0016750,O008549,2026-05-23,C065,P031,S10,2,699.23,0.0064,1398.46,1389.49,1101.07,288.42
L0016751,O008549,2026-05-23,C065,P039,S10,5,857.35,0.0215,4286.75,4194.73,2879.35,1315.37
L0016752,O008549,2026-05-23,C065,P043,S10,9,466.09,0.0223,4194.81,4101.38,2943.2,1158.18
L0016753,O008550,2026-05-28,C171,P051,S03,8,90.78,0.0207,726.24,711.19,622.04,89.15
L0016754,O008550,2026-05-28,C171,P004,S03,10,221.16,0.0438,2211.6,2114.62,1822.58,292.05
L0016755,O008551,2026-05-27,C138,P047,S10,58,764.34,0.0791,44331.72,40826.3,29979.96,10846.33
L0016756,O008551,2026-05-27,C138,P034,S10,52,261.92,0.0934,13619.84,12348.02,11585.71,762.31
L0016757,O008552,2026-05-25,C061,P023,S08,21,65.5,0.0349,1375.5,1327.46,1055.51,271.95
L0016758,O008552,2026-05-25,C061,P011,S08,13,207.09,0.0516,2692.17,2553.3,2047.35,505.95
L0016759,O008552,2026-05-25,C061,P036,S08,25,251.52,0.0382,6288.0,6047.9,4752.5,1295.4
L0016760,O008553,2026-05-08,C043,P054,S01,27,125.53,0.0656,3389.31,3166.88,2983.57,183.31
L0016761,O008553,2026-05-08,C043,P029,S01,12,228.61,0.0733,2743.32,2542.13,2134.48,407.65
L0016762,O008554,2026-05-13,C133,P010,S01,11,207.68,0.0729,2284.48,2117.95,1901.79,216.16
L0016763,O008555,2026-05-07,C017,P039,S02,10,857.35,0.0404,8573.5,8227.22,5758.71,2468.52
L0016764,O008555,2026-05-07,C017,P041,S02,7,589.11,0.0425,4123.77,3948.56,2870.93,1077.63
L0016765,O008555,2026-05-07,C017,P013,S02,9,189.27,0.0429,1703.43,1630.41,1288.54,341.87
L0016766,O008556,2026-05-06,C037,P027,S14,16,283.73,0.0643,4539.68,4247.61,3434.12,813.49
L0016767,O008556,2026-05-06,C037,P058,S14,18,403.66,0.0881,7265.88,6625.86,6132.31,493.55
L0016768,O008556,2026-05-06,C037,P040,S14,56,363.93,0.0961,20380.08,18421.77,14229.77,4192.0
L0016769,O008556,2026-05-06,C037,P013,S14,103,189.27,0.0657,19494.81,18213.25,14746.61,3466.64
L0016770,O008557,2026-05-25,C124,P029,S01,20,228.61,0.0954,4572.2,4136.24,3557.47,578.77
L0016771,O008558,2026-05-01,C171,P035,S03,8,311.6,0.0337,2492.8,2408.83,2059.4,349.43
L0016772,O008558,2026-05-01,C171,P006,S03,23,111.54,0.0447,2565.42,2450.7,2002.27,448.44
L0016773,O008558,2026-05-01,C171,P021,S03,6,153.63,0.0326,921.78,891.71,725.19,166.52
L0016774,O008558,2026-05-01,C171,P053,S03,1,179.44,0.062,179.44,168.31,154.87,13.44
L0016775,O008559,2026-05-12,C041,P057,S12,30,260.61,0.082,7818.3,7177.49,7048.83,128.67
L0016776,O008559,2026-05-12,C041,P048,S12,40,211.0,0.0763,8440.0,7796.43,5750.34,2046.08
L0016777,O008560,2026-05-07,C013,P040,S02,22,363.93,0.0934,8006.46,7258.58,5590.27,1668.31
L0016778,O008560,2026-05-07,C013,P029,S02,24,228.61,0.0886,5486.64,5000.55,4268.96,731.59
L0016779,O008561,2026-05-19,C140,P003,S01,6,195.81,0.048,1174.86,1118.43,896.04,222.38
L0016780,O008561,2026-05-19,C140,P053,S01,2,179.44,0.0436,358.88,343.23,309.73,33.5
L0016781,O008561,2026-05-19,C140,P011,S01,6,207.09,0.0438,1242.54,1188.14,944.93,243.21
L0016782,O008562,2026-05-23,C031,P035,S08,3,311.6,0.0159,934.8,919.96,772.28,147.68
L0016783,O008563,2026-05-02,C052,P008,S12,14,181.72,0.0298,2544.08,2468.21,1975.29,492.93
L0016784,O008563,2026-05-02,C052,P057,S12,7,260.61,0.0243,1824.27,1779.99,1644.73,135.26
L0016785,O008564,2026-05-18,C065,P059,S10,6,190.42,0.0248,1142.52,1114.14,986.29,127.85
L0016786,O008565,2026-05-18,C076,P044,S05,3,920.38,0.0227,2761.14,2698.54,1837.14,861.4
L0016787,O008566,2026-05-07,C046,P056,S09,16,390.89,0.0644,6254.24,5851.48,5594.86,256.62
L0016788,O008566,2026-05-07,C046,P024,S09,67,68.5,0.0838,4589.5,4205.06,3499.32,705.74
L0016789,O008566,2026-05-07,C046,P058,S09,18,403.66,0.0676,7265.88,6774.96,6132.31,642.66
L0016790,O008567,2026-05-04,C141,P020,S04,10,175.79,0.0311,1757.9,1703.21,1285.71,417.49
L0016791,O008568,2026-05-28,C052,P042,S13,6,606.74,0.0364,3640.44,3508.02,2245.54,1262.48
L0016792,O008568,2026-05-28,C052,P033,S13,3,614.88,0.0323,1844.64,1785.1,1426.27,358.82
L0016793,O008569,2026-05-05,C102,P031,S02,10,699.23,0.1086,6992.3,6233.26,5505.36,727.9
L0016794,O008569,2026-05-05,C102,P039,S02,50,857.35,0.1049,42867.5,38368.61,28793.53,9575.08
L0016795,O008569,2026-05-05,C102,P013,S02,17,189.27,0.0873,3217.59,2936.7,2433.91,502.79
L0016796,O008569,2026-05-05,C102,P032,S02,40,450.47,0.0799,18018.8,16578.75,14103.3,2475.45
L0016797,O008570,2026-05-08,C098,P040,S13,13,363.93,0.0487,4731.09,4500.7,3303.34,1197.36
L0016798,O008570,2026-05-08,C098,P026,S13,17,343.08,0.0533,5832.36,5521.45,4853.6,667.85
L0016799,O008571,2026-05-04,C085,P017,S04,63,129.89,0.0728,8183.07,7587.03,5647.5,1939.53
L0016800,O008571,2026-05-04,C085,P013,S04,32,189.27,0.0492,6056.64,5758.44,4581.47,1176.97
L0016801,O008572,2026-05-27,C107,P040,S03,5,363.93,0.0304,1819.65,1764.27,1270.52,493.76
L0016802,O008573,2026-05-25,C110,P046,S01,5,246.02,0.0492,1230.1,1169.53,800.32,369.21
L0016803,O008574,2026-05-09,C022,P052,S02,7,323.49,0.058,2264.43,2133.02,1974.02,159.01
L0016804,O008574,2026-05-09,C022,P013,S02,13,189.27,0.0371,2460.51,2369.24,1861.22,508.02
L0016805,O008575,2026-05-09,C036,P046,S03,2,246.02,0.0514,492.04,466.77,320.13,146.64
L0016806,O008576,2026-05-17,C054,P014,S03,19,67.34,0.0991,1279.46,1152.63,999.86,152.77
L0016807,O008576,2026-05-17,C054,P028,S03,14,502.85,0.107,7039.9,6286.64,5565.63,721.0
L0016808,O008576,2026-05-17,C054,P006,S03,77,111.54,0.092,8588.58,7798.09,6703.25,1094.84
L0016809,O008576,2026-05-17,C054,P010,S03,57,207.68,0.0854,11837.76,10827.31,9854.73,972.58
L0016810,O008577,2026-05-22,C052,P060,S13,8,298.23,0.027,2385.84,2321.33,2156.22,165.11
L0016811,O008577,2026-05-22,C052,P027,S13,3,283.73,0.0409,851.19,816.34,643.9,172.44
L0016812,O008578,2026-05-28,C177,P013,S03,26,189.27,0.0803,4921.02,4525.84,3722.45,803.39
L0016813,O008578,2026-05-28,C177,P050,S03,23,423.96,0.0777,9751.08,8993.88,8237.53,756.35
L0016814,O008578,2026-05-28,C177,P034,S03,11,261.92,0.0942,2881.12,2609.83,2450.82,159.01
L0016815,O008578,2026-05-28,C177,P043,S03,19,466.09,0.0964,8855.71,8001.64,6213.42,1788.22
L0016816,O008579,2026-05-22,C085,P006,S05,28,111.54,0.0675,3123.12,2912.39,2437.55,474.84
L0016817,O008580,2026-05-18,C093,P028,S01,8,502.85,0.0519,4022.8,3814.05,3180.36,633.69
L0016818,O008581,2026-05-31,C088,P027,S08,2,283.73,0.0208,567.46,555.65,429.26,126.39
L0016819,O008581,2026-05-31,C088,P004,S08,9,221.16,0.0159,1990.44,1958.83,1640.32,318.51
L0016820,O008582,2026-05-07,C013,P005,S02,50,144.62,0.1007,7231.0,6502.72,6001.99,500.72
L0016821,O008582,2026-05-07,C013,P051,S02,13,90.78,0.0777,1180.14,1088.39,1010.82,77.57
L0016822,O008583,2026-05-28,C125,P038,S05,45,660.56,0.0588,29725.2,27977.44,20200.67,7776.77
L0016823,O008583,2026-05-28,C125,P001,S05,66,180.01,0.0913,11880.66,10796.26,9867.68,928.58
L0016824,O008583,2026-05-28,C125,P042,S05,14,606.74,0.0768,8494.36,7841.87,5239.58,2602.29
L0016825,O008584,2026-05-11,C097,P003,S09,9,195.81,0.0428,1762.29,1686.89,1344.07,342.82
L0016826,O008585,2026-05-11,C091,P044,S14,42,920.38,0.0709,38655.96,35915.29,25720.0,10195.29
L0016827,O008586,2026-05-17,C098,P043,S13,21,466.09,0.0516,9787.89,9283.26,6867.46,2415.8
L0016828,O008587,2026-05-24,C068,P022,S11,10,86.4,0.0297,864.0,838.31,657.77,180.54
L0016829,O008587,2026-05-24,C068,P051,S11,3,90.78,0.0448,272.34,260.13,233.27,26.87
L0016830,O008588,2026-05-23,C012,P013,S02,9,189.27,0.0304,1703.43,1651.6,1288.54,363.06
L0016831,O008588,2026-05-23,C012,P036,S02,5,251.52,0.0334,1257.6,1215.66,950.5,265.16
L0016832,O008588,2026-05-23,C012,P003,S02,10,195.81,0.0546,1958.1,1851.27,1493.41,357.86
L0016833,O008589,2026-05-01,C139,P004,S01,31,221.16,0.0456,6855.96,6543.39,5649.99,893.4
L0016834,O008590,2026-05-24,C088,P054,S09,8,125.53,0.0119,1004.24,992.31,884.02,108.29
L0016835,O008591,2026-05-09,C077,P021,S09,34,153.63,0.0573,5223.42,4923.9,4109.4,814.5
L0016836,O008591,2026-05-09,C077,P013,S09,32,189.27,0.0598,6056.64,5694.44,4581.47,1112.97
L0016837,O008591,2026-05-09,C077,P006,S09,31,111.54,0.073,3457.74,3205.19,2698.71,506.48
L0016838,O008592,2026-05-24,C075,P039,S11,51,857.35,0.066,43724.85,40837.92,29369.4,11468.52
L0016839,O008592,2026-05-24,C075,P002,S11,13,120.71,0.1064,1569.23,1402.32,1270.98,131.34
L0016840,O008592,2026-05-24,C075,P053,S11,26,179.44,0.0771,4665.44,4305.88,4026.53,279.35
L0016841,O008593,2026-05-25,C077,P004,S09,30,221.16,0.0782,6634.8,6116.16,5467.73,648.43
L0016842,O008593,2026-05-25,C077,P044,S09,29,920.38,0.0811,26691.02,24527.31,17759.05,6768.27
L0016843,O008594,2026-05-19,C020,P049,S04,27,432.65,0.0733,11681.55,10825.32,10191.26,634.07
L0016844,O008594,2026-05-19,C020,P001,S04,32,180.01,0.0817,5760.32,5289.87,4784.33,505.54
L0016845,O008594,2026-05-19,C020,P002,S04,16,120.71,0.0567,1931.36,1821.76,1564.28,257.48
L0016846,O008595,2026-05-25,C110,P041,S01,6,589.11,0.0457,3534.66,3373.21,2460.8,912.41
